"X4.962713078408942935e.01" "X.3.427534863806014354e.01"
"1588" 2.05651566623646 3.16941014524966
"720" 0.13844122716332 0.981427578399271
"416" 0.910798400866381 0.379193470247634
"280" 0.657706695142977 0.909999222106568
"1331" -0.196605977024405 1.0336050809733
"20" 1.9988669852355 0.349441402674542
"2519" 1.02527100632883 3.18932396480074
"463" -1.0373499656608 0.178098355182557
"872" 1.69150823795228 -0.117562655701116
"1550" 0.652881042361028 3.67893857123261
"671" -0.00180760885784924 0.451750400555504
"1294" 0.927008533015442 -0.498519527590497
"2758" 1.07371497026623 3.27936213100255
"713" 0.414366441675692 0.914970180400031
"1183" 0.0486508707215546 0.212818229953276
"1897" -0.872318687113479 3.25863198415221
"299" -0.135410540654351 0.934844762953045
"381" 1.68978164562512 -0.178565735350485
"1979" 1.47660926111454 2.63138518684372
"498" -0.791947023031483 0.641674687886177
"1617" 0.323511929258358 2.87716578895659
"106" 0.785828726868948 -0.466771344275287
"2392" 0.837604643424022 3.5764194094764
"2624" -0.74280406755443 3.61645197274472
"215" 0.0408677865445929 0.437196667325745
"242" -0.899156126375357 0.37077983255757
"2871" 1.30017862950651 2.52352892429948
"794" 0.9330212590527 -0.459873826449782
"984" 1.74451951094479 -0.369512185161046
"1310" 0.501825418598852 -0.28124049209985
"608" -0.0942867770446519 0.252716642682239
"1048" 1.82755292064335 0.0556172549490437
"2177" 0.20117876955866 2.8261193413039
"1669" 0.517902150533035 3.89020073522326
"1282" 0.455245658930046 0.893279365031118
"1110" 1.87448617501456 0.179509163402399
"2523" 2.00471461555451 3.28907827880594
"787" 0.488126218725045 0.88685722565118
"1551" 0.167620133556319 3.12402488141682
"184" 0.413874808794768 1.03799140887032
"784" 1.56059539843979 -0.2669344750493
"2887" 0.180699900129536 3.00622568074732
"2442" -0.302976177667737 3.94120051688669
"2826" 1.41047800145579 2.5136453730382
"1693" -0.0282743931561021 4.00848025053294
"2946" -0.0730424057367963 3.39743921161852
"1830" 1.25650666196417 2.54065582176293
"851" 0.0460053455320963 1.0416945055113
"225" 1.38200815088557 -0.428482216069357
"404" 1.97868920908711 0.382973688988941
"673" 1.01338876191565 0.238449217474182
"2950" 1.40618075283506 2.60038183564367
"2855" 0.0275680666847495 3.4054470187478
"1427" 0.43921862715023 0.809028224380822
"2" 0.718956008654612 0.665290384710056
"1394" -0.0474168923755919 1.14252729830347
"2423" 0.637416565262335 2.54777717971927
"1080" 0.594927663269402 -0.416774372875605
"2917" 0.582225421861898 3.81000412056351
"227" 1.27936178470861 -0.475286815008736
"1322" 1.85136909162351 0.0195089728374353
"1752" -0.0785815436449801 3.26742409825856
"233" 0.0366190095338435 0.871614616863695
"609" 1.22094089494042 -0.534576320572622
"394" -0.844149146341702 0.537471740205316
"2549" 0.321187545041937 3.96858222109677
"2566" -0.817973972459346 3.54080332227223
"888" 0.077694500961062 -0.00575495906710996
"1149" 0.810519912502542 0.604709380459579
"1262" 0.27118980299447 1.00629699240703
"476" 1.97445329777064 0.550002241387527
"1145" -0.112261893573726 0.627420335824591
"1648" 1.04442800351779 3.20886548249382
"2361" -0.948101845968491 3.50490971251824
"2118" 1.74310935126647 2.88996435615367
"2473" -0.314719161484888 4.02343948357018
"100" 0.0555501470955752 0.272523491546924
"428" 1.06618124685411 0.0761448782467169
"2548" 0.0151352679929495 3.20746301883887
"238" 1.0641993682166 0.203492006160306
"2325" -0.965752274451407 3.25555338421076
"68" 1.50008337050993 -0.388379593437752
"2779" 0.800147322295396 2.5323859339559
"2941" -0.833068894302782 3.54070724779014
"311" 0.126796317816678 0.142265096061171
"1236" 0.22366104230227 -0.198823072555097
"95" 1.49564416127386 -0.381199328054525
"2841" 1.86114740872656 3.02054439373645
"724" 0.772700949208648 0.66128750262866
"2062" 2.00382626012884 3.11040879045935
"1514" 1.07186613575913 2.96607126745661
"2904" 0.770578185093239 3.56836622579564
"70" 0.153142636111996 0.143905962591682
"1998" 1.51630455549704 2.59093867842081
"788" 1.80154042949388 -0.205026415146808
"243" -0.967527153618603 0.198585696712514
"2437" 0.0636799114746168 3.02723505703553
"869" 0.414749968864106 0.919977663313058
"1157" 1.11155489974491 -0.505975835514633
"2210" -0.630856140776188 3.78545020210278
"1985" 1.67055038098981 2.73330594844053
"539" 1.50383123865132 -0.270006142997826
"2569" 1.27259604672195 2.59672396466457
"2508" 1.86795707742345 3.06037412977185
"2878" 0.910210889601981 2.48427327097123
"2239" -0.99693079585487 3.29463436319392
"1197" 0.934625800605137 0.316288664656554
"1194" -1.04303143548902 0.0445601559800415
"1766" 0.976158202511702 3.12409943690425
"1152" -0.0218819201535152 0.411085021769505
"346" 0.947174285907173 -0.0262906542427477
"2288" -1.02321879324806 3.07998755490542
"257" 0.358198692792421 -0.181583439028374
"2314" 1.70064575971119 2.86586808608743
"2042" -0.788433566637781 3.7111873154112
"1046" 0.0326649707430247 0.993500273754368
"1731" 0.284677945433125 2.75376820563331
"1644" 0.962586574408433 2.56810770330539
"2116" 1.14064830963253 2.50641373941909
"1614" 1.57689556193881 2.7122033107827
"143" 0.141520619543375 0.106245619629944
"2552" 1.23495538678951 2.47239368886943
"1212" 0.839016947399394 0.400835228771582
"1146" -0.958405796165215 0.0325715580698158
"525" 0.700042986168393 0.775121532963416
"2195" 0.84432511691087 2.57641756855791
"874" -0.894701261044564 0.114667938679544
"1241" 0.0487955804683891 0.984812878200044
"876" 0.00277852308392096 0.040400213149641
"2336" 0.553875641422791 3.9744381458248
"819" 1.07199258530959 0.205204458120411
"1903" 1.97868920908711 3.38297368898894
"668" 0.946899827248989 0.240960696470733
"2710" -0.702479349210851 3.76979481608567
"1872" 1.6107599888538 2.72513691707986
"459" 1.84952469785141 -0.116135342036563
"2883" -0.945709653359528 3.25547894998371
"2475" -0.221593122778366 4.08923928934892
"2307" -0.564031451366254 3.87582299612063
"2995" -0.43312736440264 3.80994739041747
"2673" 0.0612894806812896 2.9700136639781
"2005" 0.184115027278424 3.93166784935078
"2194" 0.650881313649521 3.69826593033264
"2705" -0.408658197176746 3.96372199850576
"228" -0.327030024669189 0.942493536493915
"1265" 1.90554124209035 0.235736637539474
"936" -0.84295208579999 0.342001256963723
"1590" 0.00909415324444375 3.94383490483334
"558" -0.921743412636096 0.308865379493597
"1997" -0.791947023031483 3.64167468788618
"1255" -0.0753402441966415 0.944024792147361
"203" 0.877901105798437 -0.447352820871388
"1932" 0.4840233937218 3.90679658096417
"1535" 1.98737731453867 3.46447658817494
"2296" -0.0475488876949789 3.19327062591738
"2589" 0.0842660015201707 2.97881587920104
"36" 1.98737731453867 0.464476588174943
"2620" 0.295100388082275 2.66574437029285
"2795" 0.871481532171181 3.45351922780022
"2418" 0.239076533871948 3.91406156828761
"231" -0.29701238991572 0.964663636668743
"1379" 0.910210889601981 -0.515726729028768
"1844" -0.870394328159724 3.58065995795338
"1583" 1.87019758046856 3.07326590611334
"813" -0.369075942117703 0.962036308418226
"633" 0.806318049706904 -0.439653498810591
"2126" -0.270504724764635 3.9640131279029
"458" 0.52953124552376 -0.333571957520204
"1188" 0.604822469377355 -0.414580293663338
"826" -0.965752274451407 0.255553384210757
"2134" 1.09917838013466 2.51642302636811
"1966" 1.94851776130495 3.19338942512327
"497" 0.888801662587881 0.554820131178506
"1901" 0.162071564096047 3.98226213209566
"603" 0.859001776833307 0.526447299943556
"2429" 0.860515778947715 3.18680922697277
"2190" 0.950504527837005 3.41989846947702
"2606" 0.442302840312276 2.66467473353943
"2020" 0.669382917040687 3.73793502945936
"795" 1.90646876424146 0.0281927636744085
"969" 0.142883768795194 -0.0177390101403127
"1439" 0.495082683939679 0.941847524633295
"589" 1.79272202368771 -0.198557323405219
"376" 0.27446364394829 -0.21113432892533
"1949" 0.792762175604605 3.66708374452566
"15" 1.07186613575913 -0.0339287325433908
"2234" -0.940900620230979 3.40160534917575
"1895" 0.875331834109417 2.51499017912391
"1739" -0.26053074400904 3.93773356305096
"195" 0.377595666690195 -0.349484188919084
"1002" -0.613654543592346 0.810521068976737
"566" -0.747621312198651 0.702979979826041
"1904" -0.805040146026511 3.47093198046132
"2117" -0.791806812177269 3.59029185423022
"2174" 0.751566499060312 2.58416753109154
"1108" -0.643249303460743 0.715743226753242
"490" -0.630366703993202 0.909643233575659
"1634" 0.104282720989675 3.13903115298107
"2765" 0.849079743789314 3.49068375053716
"91" 0.00909415324444375 0.943834904833335
"647" 0.192743103542179 -0.0915166652396802
"471" 1.00760217312975 0.131019384614012
"2635" 0.452777568952932 2.6209414756137
"2815" 0.918902363384232 3.05094601072951
"1148" -0.330154295496961 0.93049324240988
"572" -0.144124011132037 0.942843189478134
"2094" 1.01484458770379 3.04697978902946
"1483" -1.08244475891124 0.130062421741208
"2391" 1.86535585030745 2.90567788647857
"2274" 0.970427635409724 3.40827902337407
"2365" 1.9694307889367 3.24190585689247
"1834" 0.0368587796445652 3.30232914745116
"1373" 1.01156902833677 0.0497039688305503
"245" -0.152795178389722 0.994968198352764
"1028" -0.020435579904113 0.400366907918782
"1408" 1.65450584551046 -0.246114375476255
"1749" 0.380486895021656 3.95445143051695
"2768" 1.93453445962206 3.30664971371797
"745" -0.0155163478929046 0.371711323046493
"211" 0.680046276746557 -0.516741242824971
"2408" 1.71357517365917 2.79853821854728
"1684" -0.909651204267897 3.56653696815451
"26" 0.185800609869873 0.952637593854632
"658" 0.28633489276811 0.933239850019753
"1887" -0.724897136192964 3.69395433923232
"71" 0.69883169986301 0.732749834855895
"2372" 0.896427905653623 3.36200732343535
"906" -1.00079120678552 0.0771473540749027
"1859" -0.330882373684515 3.87969341240703
"2379" 0.0896618173469631 2.87083198135911
"2027" -0.638228768170963 3.78422707749759
"736" 1.06330883279876 0.266845501390154
"2520" 0.518895595607729 2.66830305637836
"2665" 0.812123867739601 3.37778208770963
"1838" -0.057567195862116 3.41411722865672
"1116" -0.0275547226771176 0.435179879896354
"1587" 0.573521262438502 2.64739474154225
"2896" 0.0623181945118547 2.89611964167685
"818" 1.79440534413254 -0.0963942199889151
"2888" -0.812868055163604 3.57557908380718
"281" 0.563239589444236 -0.350303642844861
"1354" 0.452967597038065 0.808903908551526
"378" 1.38391033590478 -0.409745987701263
"1526" 0.119730857746183 3.02240608577046
"1339" -0.198637327921226 0.852728194844844
"1259" 1.07371497026623 0.279362131002554
"2769" 0.479683215404 2.70545253141364
"2711" 0.839016947399394 3.40083522877158
"1475" 1.93932779728952 0.0295646998251693
"1038" 1.18299963459752 -0.496431008911706
"1430" 0.636799942800912 -0.372632304827654
"1656" -0.967451994832993 3.22284037060427
"2011" 0.246293649484619 4.0068459352217
"2822" -0.283105431584701 3.92613704931478
"1846" -0.0359145360186372 3.23509223889351
"564" 0.0569228928199333 0.112895124954461
"2415" 1.89590040438243 3.25512917973432
"817" -0.77846873984538 0.647699597952078
"1981" 0.623551068956873 3.79150697398065
"2865" 1.87462719592331 3.18673348750695
"2253" 0.947021955186257 3.35908059450642
"1786" 0.0278956311202659 3.28941461475693
"2931" 1.97259548110451 3.12730874055404
"1156" 0.368137731857363 -0.239756937775257
"2829" 1.90322110990163 3.3791311839531
"2453" 1.51507632858881 2.69614856820569
"1761" -0.431573357218111 3.91454623926109
"148" -1.04042347257941 0.047103059141639
"2493" 0.902125645714539 3.22753429930901
"1710" 0.680046276746557 2.48325875717503
"1632" -0.974938244717546 3.42330340978992
"1941" -0.481049009583176 3.99891385918956
"2906" 0.969278708919474 3.28262208269546
"830" 1.48339260866203 -0.407043913391704
"761" 1.91717546548437 0.299968029882965
"1738" -0.0140801763221458 3.98426186084929
"1797" 0.282128863977016 2.83178052384153
"717" -0.899382812174643 0.418387124122345
"2766" -0.957821097645297 3.30031420025905
"2457" 0.792161322435978 3.72902161588484
"2138" -0.123638773752844 3.50202541620896
"2886" 0.752995096562431 3.5155530402211
"451" 0.803375357178138 0.553578375842177
"952" -0.378258109275107 0.827066954378749
"2476" -0.987279245030367 3.22974303148397
"2454" 0.0266835027226307 4.01493186269955
"1874" 1.84304667306465 2.97159838957883
"1661" 1.48753711811242 2.62370438507681
"2601" -0.982775783216353 3.01687685229213
"896" -0.494305629414136 0.876457433679691
"1023" 1.01740912446856 0.106654768306836
"1030" 0.926766706338374 0.542129248385783
"864" -0.16810328951042 0.936456490921809
"2324" -0.502487764692178 3.79346621516788
"803" -0.115227404273468 0.937910615505003
"1839" 0.174004325781794 2.84831096797471
"2206" 1.11343325650907 2.49983897341575
"2112" -0.895723936362607 3.464041281954
"93" 0.460975056477221 -0.396293061748552
"1489" 1.39385416725919 -0.445826973157773
"1638" 1.5889970909719 2.68367027937768
"1921" -0.6130382774343 3.81637540594359
"1177" -0.0495910394239755 0.462859035509204
"1673" 0.262667238732544 3.9356551243416
"2780" -0.000920600734442806 4.0325166180505
"1096" -0.515182311218376 0.923971511164983
"1890" 0.79478800215922 2.46728994522707
"1461" 1.62327575308698 -0.226134775092271
"269" -0.60150853894126 0.752202813845445
"1607" -0.110209563983623 3.95393792322416
"577" 0.0805230272533309 1.03461092086614
"309" 0.805682024291305 0.544531182932411
"2616" -0.898964137634885 3.36734533081869
"1558" -0.730453336224955 3.64125518762496
"2504" -0.842736829890845 3.65762103750133
"2851" 1.15984030313041 2.49859822717645
"2897" -0.899097163901914 3.4005044928497
"2802" 1.90168078432716 3.16353041288588
"10" -0.451525899391714 0.86768789243744
"445" 1.01151166101503 -0.114709788610268
"870" 1.13726361361161 -0.556663940344989
"666" 1.79512195889877 -0.117099016185688
"157" -0.967451994832993 0.22284037060427
"308" 1.6453739627192 -0.130236087366952
"1088" 1.74618657573083 -0.0397072939327179
"702" 1.86966933454764 0.234356499010236
"1471" 1.95690117977083 0.417774801679332
"1713" -0.0253816802898354 3.20491210920346
"2900" -0.103014758431407 4.00528974050209
"328" 0.0884268634529621 0.158999846479015
"546" 0.846958642239766 0.62069641926722
"2430" -0.788605436538051 3.72158247236578
"2557" 0.739082745641063 2.57095478945125
"1953" 0.463516299770561 3.93192278106153
"255" -0.734993333412083 0.686952318493713
"2586" 0.454111151840188 2.73796834654944
"2550" 1.95968047525829 3.04328748777579
"1432" 1.97259548110451 0.127308740554035
"1193" 0.31499716363201 -0.302236146629822
"1510" 0.573178884489452 2.58656666976292
"73" 0.582375816196636 0.779731100595565
"554" 0.0890290068989139 0.148671291955437
"944" -0.49343169655164 0.859237315657168
"2621" -0.29375076946341 3.94109378599154
"2264" 2.0651157425834 3.57677573328685
"1862" -0.223078473601249 3.9274898151726
"2431" -0.666886664933743 3.76933918774158
"2753" 0.306281539209321 3.9511136189549
"889" 0.765988562698845 -0.403496120205285
"111" 1.7383280211242 -0.38859516223798
"1269" 1.93453445962206 0.306649713717971
"353" 0.833447961207379 0.460589621232125
"1068" 1.50698762993325 -0.389106813979011
"1652" -0.0122098826247317 3.40059906866485
"1142" 1.90302898011877 0.080978143836171
"159" 0.504377876343338 0.887086861411227
"1988" 0.611676702182726 3.7989717968863
"1869" -0.923453781566635 3.04974272631429
"479" 0.981590151767376 0.134118621445041
"1584" 0.239897615410334 2.94897165262946
"1886" 0.707513990644588 2.60895945226274
"345" -0.870394328159724 0.580659957953375
"180" -0.554247160477965 0.674362836650873
"2272" -0.702487583313665 3.65614964159592
"805" 0.968596372583244 0.455541916182092
"221" -0.93260921641894 0.226892056565474
"270" -0.562183299244371 0.802706425264281
"286" 1.83647769593195 -0.104013612886488
"169" 1.05458654809095 0.125272876078648
"42" 1.81550076830565 0.00544186680877486
"2773" 0.190625531455836 3.03791837517977
"1098" 1.71709026834223 -0.198103468941911
"1040" 0.747287191860785 0.613190069307796
"1595" 1.72136735330858 2.86859662328516
"974" -0.314719161484888 1.02343948357018
"43" 1.9738112247468 0.316883896878734
"1329" 2.01271752788955 0.390409784715197
"127" -0.800243622177119 0.655224200614975
"1170" -0.493770460251134 0.926330503372727
"1390" -0.233209172787733 0.953956628105913
"1011" 0.0956545242348773 1.0391851544937
"992" 0.33423200179969 0.899142681190609
"181" 0.970431911423975 0.213194457752518
"1527" 1.9936550733547 3.44547809966472
"1337" 0.723173759283523 0.733239340692266
"226" 1.77457046047997 -0.0790927434610507
"1775" 0.0862661269721022 2.89139925323532
"1734" 0.463534263865842 2.59478799615123
"907" 0.0636073259367589 -0.00355889118370914
"285" 0.874145098802609 0.154797496685913
"718" -0.506611415489853 0.886181927114938
"535" 1.81028005272569 -0.10166017179635
"2720" -0.0143945722131456 3.31379346802325
"2300" 1.32961816379234 2.5306826443554
"1636" 0.110122916400055 3.15203961041331
"1892" 0.735042315155257 2.47332540871175
"2674" 0.111869199276325 2.96741641241039
"1130" 1.53083179410864 -0.258454176603656
"2594" -0.965723889005385 3.25254904483837
"2060" 1.97156199736346 3.35226208633299
"1915" 0.910798400866381 3.37919347024763
"1184" 1.9989072179842 0.436598412360618
"2926" 0.43921862715023 3.80902822438082
"2494" -0.364474237079276 3.93314063357982
"1021" 0.518895595607729 -0.331696943621642
"2609" 1.87448617501456 3.1795091634024
"480" 1.47660926111454 -0.368614813156276
"747" -0.703468567135101 0.829161545142943
"334" 0.118155285581779 0.129063225045055
"2298" 0.961895363725126 3.44832811285483
"865" -0.929200037457279 0.402479398772867
"324" 0.200642873749656 1.05685640884387
"2171" 1.81047369985809 3.35493635002869
"1926" -0.47829086174886 3.91295530522492
"1334" 0.251228253273524 -0.121686525731095
"2767" 0.417028275810046 3.88968304718343
"191" -0.942210764121244 0.466921032310684
"2056" 0.396080291433502 2.66528530708517
"1201" -0.342076316653748 0.937329169284384
"622" 0.0795419563553465 0.952590940070342
"1271" 0.0349862244610947 0.360210427744589
"911" 0.529973732435648 -0.278544710411585
"9" 0.434519427219608 0.833548263334626
"1991" 0.666127094010078 3.82548848396191
"1305" 0.479895180750472 -0.351491284221726
"230" 1.821176396549 0.154144310389506
"2810" 1.92131142512725 3.08795066844919
"1458" 0.627391606844548 0.820521676796502
"1480" -0.447664681583319 0.797416640092984
"2676" -0.0495910394239755 3.4628590355092
"2614" -0.277569948045848 3.98990260994633
"408" 0.934005934691654 0.0674049981234234
"1877" 1.38391033590478 2.59025401229874
"1776" -0.282772072161547 3.98081354488388
"1555" 0.721721239889059 2.55315286863927
"1928" -0.775598467894076 3.62302155440186
"1649" 1.81026509912907 3.07761265353281
"1391" 0.423760085986463 -0.306385026698098
"796" -0.33157672942114 1.02112719419568
"1848" 0.393322432239706 3.87147091390182
"592" -1.01776500458652 0.233728849290528
"1227" 0.937453784154704 -0.527681189669721
"2763" 0.398928687603909 3.84962319888232
"2383" 2.0397531660293 3.53607344233038
"322" 0.195909301868289 0.924521955477674
"1393" 1.75259019970378 -0.159040120380927
"1671" 0.205700965033761 2.83814592430469
"2682" 0.0486508707215546 3.21281822995328
"84" 1.87019758046856 0.0732659061133444
"2515" 0.871085284263416 2.39485682096871
"916" 1.89590040438243 0.255129179734316
"704" -0.484569100249559 0.882116868238401
"1062" 0.295365458506927 0.917985978990406
"282" 1.00159374021511 -0.56499354962978
"137" 0.110122916400055 0.152039610413312
"2254" -0.495803544415474 3.7769569762452
"2649" 0.965496629071608 2.53270921980246
"2312" -0.369075942117703 3.96203630841823
"266" 2.03558773041631 0.568314539140644
"1484" 0.932234007235139 0.388891637556393
"956" -0.09879974181219 1.02051557519929
"1789" 0.0283604076835086 3.46453828043021
"2025" 0.12705077619909 3.96658340083469
"283" 1.21481566404124 -0.449014209356743
"2057" -0.921743412636096 3.3088653794936
"623" -0.546313941610647 0.779701393692988
"393" 0.735042315155257 -0.526674591288246
"1165" 2.04764921079092 0.353706643027756
"848" -0.265298121687689 0.911708582864014
"538" -0.398897416185119 0.834219925804205
"611" 0.307359650553448 -0.178594957081118
"440" -0.982523278491603 0.330829146136369
"2462" 1.60636831416537 2.79561943349279
"1907" 0.934005934691654 3.06740499812342
"57" -1.0572522374124 0.288871342096998
"1102" -0.982775783216353 0.0168768522921291
"1082" 0.878810615099277 0.444529541488166
"2326" 0.964323012182535 3.35403165054632
"1253" 1.93226639167537 0.410544299277283
"2564" 1.89053913585687 2.95128922846993
"199" 1.30685517623369 -0.507744695820545
"1867" 2.01409658988767 3.40705848553322
"420" 1.04794594201567 -0.427851498023114
"1392" -0.760465257682757 0.707429689651809
"1930" -1.016538210962 3.13174268163253
"453" 0.273136209470402 -0.20846743986701
"46" 1.95863742721324 0.154445750664805
"1692" -0.948669308351544 3.43053789037751
"1812" 0.263522783164849 2.8325689632623
"105" 0.87207380221144 0.504963641430225
"1412" -0.957759844691115 0.3379924922024
"2746" 1.12062449249953 2.52275342893773
"1139" 0.161169492592883 -0.178614616852014
"2237" 1.61818084723222 2.67791947653279
"150" 1.81026509912907 0.077612653532815
"2943" 1.90195665054648 3.18156734669
"2256" 0.134275498979108 2.915072784495
"1800" 0.701811950590924 2.43312783185595
"1814" -0.656304987649044 3.60164104015763
"840" 1.02548594114273 0.311844585521264
"1249" 0.053697578842352 0.231351215372901
"714" -0.0221599189559358 0.919562138838835
"2909" 0.0504333791143518 3.40340814808072
"957" 1.03571759864822 -0.450236812881503
"1813" 0.921280438554962 3.26806197285366
"2695" -0.211299411918107 3.9409821880451
"2411" 2.01190620694068 3.49038035222166
"1765" 2.03558773041631 3.56831453914064
"2282" -0.8766112005525 3.24754736813492
"1042" 0.956755818017686 -0.495208186557861
"2180" -0.0180396533617005 3.37010909871958
"81" -0.548918653447961 0.775369489317441
"2839" 1.40393791523034 2.59732090085667
"2355" 0.203480706946221 4.03596127931878
"2360" 1.9680290523825 3.44867613838329
"1616" 0.998387140835757 3.14450620451198
"1948" 0.0867633045314654 3.96894827014475
"2699" 0.146093182225123 2.94951921165915
"1560" 0.44651679867222 3.81757547331195
"1792" 0.0174167383054261 3.97864055776191
"446" 0.870944922798419 0.548584588161397
"1674" 0.342982783065396 2.7398523458236
"1726" 1.27936178470861 2.52471318499126
"839" 0.817430230141064 0.68311904501942
"2739" 0.261615481985415 2.7142577875002
"1521" 0.0825108223403839 3.98959594151691
"2653" -0.865101574859611 3.58904194628799
"1221" -0.0143945722131456 0.313793468023246
"1495" 1.86999842143319 -0.0161895903323395
"582" -0.615892441822762 0.763435153913379
"1160" 1.97016465476813 0.238080181595448
"2367" -0.917266675802943 3.41495005280901
"2885" 1.78760218093028 2.8603552594308
"2644" -0.112261893573726 3.62742033582459
"399" 0.603285927262746 -0.335369928944303
"1655" 1.71310002375354 2.70224161729815
"1218" 0.586201228671544 -0.36888451048626
"1811" 0.0505462666230864 3.01041724559257
"1213" -1.04131816137647 0.316274367389885
"1316" 0.918902363384232 0.0509460107295133
"978" 0.770742784792521 0.652182218900054
"1837" 0.0191308323645748 3.27551675180636
"2545" 0.0326649707430247 3.99350027375437
"54" 2.03631181097598 0.392122784248178
"763" 0.806172773377269 0.564016055167192
"854" -0.827517829833391 0.478342725421872
"2912" 0.855063067367548 2.49178072040061
"307" -1.03099617999076 0.0549775372001347
"1645" -0.217579219428906 3.9932471617194
"314" 0.921280438554962 0.26806197285366
"1311" 1.92131142512725 0.0879506684491867
"2381" 0.857693383470696 3.48773613291133
"2058" 0.850389215841517 3.43095801135973
"224" 1.96625025415601 0.28254771563855
"934" 1.67247910086011 -0.225886827125277
"2788" -0.930725610051434 3.16154875681627
"384" 0.880122056678706 -0.529893232330202
"835" 0.491942278702125 0.871267580277403
"1287" 0.944458204621153 0.191712748246392
"2248" 1.8471641456757 2.93206133250846
"2022" 2.01420934366111 3.34826823355211
"1539" -0.907855535007697 3.51520639774445
"659" 0.652877022549771 0.636946263561545
"456" 0.263144135318179 0.83471689149478
"2124" 0.183059115237161 3.96970193492302
"597" -0.980715365460216 0.171495114569545
"1729" 1.821176396549 3.15414431038951
"1822" -0.931949265463874 3.38419346991795
"27" 0.119730857746183 0.0224060857704578
"643" -0.508881453735724 0.95799137170566
"1637" 0.132427545058103 2.89969307614627
"939" 1.44732660204676 -0.402176952066848
"2805" 1.98388708625614 3.34719447102422
"357" 0.46391834952585 -0.427474634769765
"168" 0.949127624727443 0.445078042217749
"1817" 0.013708948009624 3.50996814400097
"943" -0.302976177667737 0.941200516886686
"834" -0.994073321933363 0.145032044368637
"92" 0.940722135005164 0.280645491272289
"496" 0.737136988208309 -0.425287107300073
"1702" 0.877901105798437 2.55264717912861
"466" 1.71384515551719 -0.172760909138962
"2088" 1.79272202368771 2.80144267659478
"2067" -1.04425183606404 3.21078186905101
"2843" -0.431734415419882 3.87778217171513
"1383" 0.819778134877749 0.514924892256881
"2125" 0.290056138850459 3.85971591920203
"4" 0.103768466495452 0.11694588425247
"2107" -0.0942867770446519 3.25271664268224
"968" 1.50972795084557 -0.329699466554051
"1518" 0.984291967998782 2.53048708531811
"2908" 0.0323885096034019 3.16972851868868
"1709" 1.58397880488673 2.66619960958583
"1750" 0.291564508580725 2.81588094945234
"1405" 0.770578185093239 0.568366225795641
"2660" 2.01550108349271 3.48763719425462
"649" 0.878684519051177 0.452581693556894
"1450" 1.93741803943215 0.231236729631517
"1856" 0.46391834952585 2.57252536523023
"1349" 1.45041688070685 -0.321252337431265
"1067" -0.817973972459346 0.540803322272228
"1501" 0.718956008654612 3.66529038471006
"1642" 0.141520619543375 3.10624561962994
"1576" 0.398307413436991 3.87607977286902
"1816" 0.945684630925659 3.58595060789811
"1073" 1.86366370148059 -0.0150443166222521
"1553" 2.03631181097598 3.39212278424818
"2150" -0.773232663766371 3.64035214783406
"1056" -0.900125417356671 0.387637582034918
"2400" 0.115841900706582 2.82927495339385
